"timestamp","elapsed_s","phase","adapter_present","adapter_status","pnp_status","wlan_state","signal_pct","receive_rate_mbps","transmit_rate_mbps","gateway_ok","gateway_latency_ms","internet_ok","internet_latency_ms","received_bytes","sent_bytes","received_errors","outbound_errors","received_discards","outbound_discards"
"2026-07-29T15:06:02.6035794+02:00","318.247","observation","True","Up","OK","connected","90","390","390","True","4","True","19","1654907797","13513647","0","0","0","0"
"2026-07-29T15:06:03.6288516+02:00","319.272","observation","True","Up","OK","connected","90","390","390","True","4","True","16","1654909703","13516147","0","0","0","0"
"2026-07-29T15:06:04.6324220+02:00","320.275","observation","True","Up","OK","connected","90","390","390","True","18","True","17","1654911957","13516972","0","0","0","0"
"2026-07-29T15:06:05.6353344+02:00","321.278","observation","True","Up","OK","connected","90","390","390","True","3","True","16","1654913099","13517462","0","0","0","0"
"2026-07-29T15:06:06.6408575+02:00","322.284","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1654913923","13517775","0","0","0","0"
"2026-07-29T15:06:07.6506217+02:00","323.294","observation","True","Up","OK","connected","92","390","390","True","4","True","46","1654953676","13519433","0","0","0","0"
"2026-07-29T15:06:08.6584152+02:00","324.301","observation","True","Up","OK","connected","92","390","390","True","5","True","16","1654954636","13519581","0","0","0","0"
"2026-07-29T15:06:09.6746169+02:00","325.318","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13523624","0","0","0","0"
"2026-07-29T15:06:10.6840734+02:00","326.327","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13523772","0","0","0","0"
"2026-07-29T15:06:11.6929953+02:00","327.336","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13526870","0","0","0","0"
"2026-07-29T15:06:12.7064735+02:00","328.349","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13529942","0","0","0","0"
"2026-07-29T15:06:13.7208912+02:00","329.364","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13529997","0","0","0","0"
"2026-07-29T15:06:14.7318372+02:00","330.375","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13532328","0","0","0","0"
"2026-07-29T15:06:15.7408490+02:00","331.384","observation","True","Up","OK","connected","92","390","390","False",,"False",,"1654974817","13533453","0","0","0","0"
"2026-07-29T15:06:16.7511881+02:00","332.394","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655036726","13540346","0","0","0","0"
"2026-07-29T15:06:17.7626797+02:00","333.406","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655042215","13548944","0","0","0","0"
"2026-07-29T15:06:18.7739814+02:00","334.417","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655042215","13549353","0","0","0","0"
"2026-07-29T15:06:19.7845670+02:00","335.428","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655043027","13549427","0","0","0","0"
"2026-07-29T15:06:20.7942531+02:00","336.437","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655043027","13549917","0","0","0","0"
"2026-07-29T15:06:21.8124671+02:00","337.455","observation","True","Up","OK","connected","88","390","390","False",,"True","123","1655043027","13552401","0","0","0","0"
"2026-07-29T15:06:22.8167386+02:00","338.46","observation","True","Up","OK","connected","88","390","390","True","4","True","46","1655044631","13552881","0","0","0","0"
"2026-07-29T15:06:23.8263631+02:00","339.469","observation","True","Up","OK","connected","88","390","390","False",,"False",,"1655044881","13553111","0","0","0","0"
"2026-07-29T15:06:24.8393036+02:00","340.482","observation","True","Up","OK","connected","88","390","390","False",,"True","266","1655044881","13553417","0","0","0","0"
"2026-07-29T15:06:25.8468829+02:00","341.49","observation","True","Up","OK","connected","88","390","390","True","3","True","29","1655045029","13556489","0","0","0","0"
"2026-07-29T15:06:26.8549843+02:00","342.498","observation","True","Up","OK","connected","88","390","390","True","4","True","16","1655101717","13644841","0","0","0","0"
"2026-07-29T15:06:27.8631520+02:00","343.506","observation","True","Up","OK","connected","88","390","390","True","5","True","16","1655106552","13661707","0","0","0","0"
"2026-07-29T15:06:28.8803032+02:00","344.523","observation","True","Up","OK","connected","88","390","390","True","4","True","16","1655108592","13662877","0","0","0","0"
"2026-07-29T15:06:29.8881033+02:00","345.531","observation","True","Up","OK","connected","88","390","390","True","3","True","17","1655111116","13663991","0","0","0","0"
"2026-07-29T15:06:30.8915979+02:00","346.535","observation","True","Up","OK","connected","88","390","390","True","4","True","16","1655112076","13664139","0","0","0","0"
"2026-07-29T15:06:31.8976564+02:00","347.541","observation","True","Up","OK","connected","88","390","390","True","3","True","16","1655113209","13664894","0","0","0","0"
"2026-07-29T15:06:32.9002048+02:00","348.543","observation","True","Up","OK","connected","88","390","390","True","3","False",,"1655114169","13665042","0","0","0","0"
"2026-07-29T15:06:33.9056484+02:00","349.549","observation","True","Up","OK","connected","88","390","390","True","4","False",,"1655115492","13665413","0","0","0","0"
"2026-07-29T15:06:34.9109830+02:00","350.554","observation","True","Up","OK","connected","88","390","390","True","3","False",,"1655117104","13665856","0","0","0","0"
"2026-07-29T15:06:35.9206843+02:00","351.564","observation","True","Up","OK","connected","88","390","390","True","4","True","16","1655117252","13666112","0","0","0","0"
"2026-07-29T15:06:36.9376788+02:00","352.581","observation","True","Up","OK","connected","96","433.3","433.3","True","22","True","17","1655118664","13668712","0","0","0","0"
"2026-07-29T15:06:37.9451446+02:00","353.588","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","48","1655119922","13671964","0","0","0","0"
"2026-07-29T15:06:38.9492327+02:00","354.592","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","18","1655124393","13676104","0","0","0","0"
"2026-07-29T15:06:39.9565214+02:00","355.599","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","21","1655126183","13676656","0","0","0","0"
"2026-07-29T15:06:40.9716210+02:00","356.615","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1655131996","13681230","0","0","0","0"
"2026-07-29T15:06:41.9768221+02:00","357.62","observation","True","Up","OK","connected","96","433.3","433.3","True","30","True","20","1655166389","13682749","0","0","0","0"
"2026-07-29T15:06:42.9773794+02:00","358.62","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","17","1655167667","13683025","0","0","0","0"
"2026-07-29T15:06:43.9806981+02:00","359.624","observation","True","Up","OK","connected","96","433.3","433.3","True","3","True","16","1655169997","13684807","0","0","0","0"
"2026-07-29T15:06:44.9807525+02:00","360.624","observation","True","Up","OK","connected","96","433.3","433.3","True","4","True","16","1655171857","13685360","0","0","0","0"
"2026-07-29T15:06:45.9843244+02:00","361.627","observation","True","Up","OK","connected","96","433.3","433.3","True","5","True","17","1655175102","13685750","0","0","0","0"
"2026-07-29T15:06:46.9981568+02:00","362.641","observation","True","Up","OK","connected","92","390","390","True","3","True","17","1655178046","13687148","0","0","0","0"
"2026-07-29T15:06:48.0091082+02:00","363.652","observation","True","Up","OK","connected","92","390","390","True","7","True","17","1655183082","13688352","0","0","0","0"
"2026-07-29T15:06:49.0136785+02:00","364.657","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655202185","13688986","0","0","0","0"
"2026-07-29T15:06:50.0191027+02:00","365.662","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655203145","13689134","0","0","0","0"
"2026-07-29T15:06:51.0342262+02:00","366.677","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655204382","13695222","0","0","0","0"
"2026-07-29T15:06:52.0436739+02:00","367.687","observation","True","Up","OK","connected","92","390","390","True","9","True","16","1655206191","13695883","0","0","0","0"
"2026-07-29T15:06:53.0630154+02:00","368.706","observation","True","Up","OK","connected","92","390","390","True","5","True","47","1655207267","13696169","0","0","0","0"
"2026-07-29T15:06:54.0842697+02:00","369.727","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655208481","13696453","0","0","0","0"
"2026-07-29T15:06:55.0880401+02:00","370.731","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655209397","13696896","0","0","0","0"
"2026-07-29T15:06:56.0972002+02:00","371.74","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655210730","13697200","0","0","0","0"
"2026-07-29T15:06:57.1160599+02:00","372.759","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655211900","13697585","0","0","0","0"
"2026-07-29T15:06:58.1323466+02:00","373.775","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655213005","13698158","0","0","0","0"
"2026-07-29T15:06:59.1451712+02:00","374.788","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655222610","13705933","0","0","0","0"
"2026-07-29T15:07:00.1533319+02:00","375.796","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1655228324","13833102","0","0","0","0"
"2026-07-29T15:07:01.1541663+02:00","376.797","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655228813","13833556","0","0","0","0"
"2026-07-29T15:07:02.1603641+02:00","377.803","observation","True","Up","OK","connected","92","390","390","True","4","True","17","1655230142","13833779","0","0","0","0"
"2026-07-29T15:07:03.1754119+02:00","378.818","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655231517","13836076","0","0","0","0"
"2026-07-29T15:07:04.1837065+02:00","379.827","observation","True","Up","OK","connected","92","390","390","True","4","True","17","1655233330","13839727","0","0","0","0"
"2026-07-29T15:07:05.1853590+02:00","380.828","observation","True","Up","OK","connected","92","390","390","True","4","True","17","1655234594","13840170","0","0","0","0"
"2026-07-29T15:07:06.1884011+02:00","381.831","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1655235156","13840373","0","0","0","0"
"2026-07-29T15:07:07.2068985+02:00","382.85","observation","True","Up","OK","connected","73","260","260","True","3","True","19","1655236643","13840771","0","0","0","0"
"2026-07-29T15:07:08.2137057+02:00","383.857","observation","True","Up","OK","connected","73","260","260","True","4","True","46","1655237719","13841057","0","0","0","0"
"2026-07-29T15:07:09.2180241+02:00","384.861","observation","True","Up","OK","connected","73","260","260","True","4","True","16","1655238758","13841575","0","0","0","0"
"2026-07-29T15:07:10.2225027+02:00","385.865","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1655239718","13841723","0","0","0","0"
"2026-07-29T15:07:11.2296447+02:00","386.873","observation","True","Up","OK","connected","73","260","260","True","4","True","16","1655240678","13841871","0","0","0","0"
"2026-07-29T15:07:12.2383908+02:00","387.881","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1655242428","13842271","0","0","0","0"
"2026-07-29T15:07:13.2562967+02:00","388.899","observation","True","Up","OK","connected","73","260","260","True","4","True","19","1655242852","13842795","0","0","0","0"
"2026-07-29T15:07:14.2602523+02:00","389.903","observation","True","Up","OK","connected","73","260","260","True","3","True","17","1655243259","13846085","0","0","0","0"
"2026-07-29T15:07:15.2616072+02:00","390.905","observation","True","Up","OK","connected","73","260","260","True","7","True","18","1655244937","13846583","0","0","0","0"
"2026-07-29T15:07:16.2644492+02:00","391.907","observation","True","Up","OK","connected","73","260","260","True","4","True","19","1655251401","13853575","0","0","0","0"
"2026-07-29T15:07:17.2825940+02:00","392.926","observation","True","Up","OK","connected","73","260","260","True","3","True","18","1655252361","13853723","0","0","0","0"
"2026-07-29T15:07:18.3000875+02:00","393.943","observation","True","Up","OK","connected","73","260","260","True","4","True","19","1655253693","13854463","0","0","0","0"
"2026-07-29T15:07:19.3024658+02:00","394.945","observation","True","Up","OK","connected","73","260","260","True","3","True","47","1655293080","13860789","0","0","0","0"
"2026-07-29T15:07:20.3095009+02:00","395.952","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1655294316","13861021","0","0","0","0"
"2026-07-29T15:07:21.3116026+02:00","396.955","observation","True","Up","OK","connected","73","260","260","True","4","True","17","1655295455","13861270","0","0","0","0"
"2026-07-29T15:07:22.3229294+02:00","397.966","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1655301767","13865824","0","0","0","0"
"2026-07-29T15:07:23.3479330+02:00","398.991","observation","True","Up","OK","connected","73","260","260","True","4","True","47","1655305473","13867057","0","0","0","0"
"2026-07-29T15:07:24.3530814+02:00","399.996","observation","True","Up","OK","connected","73","260","260","True","4","True","20","1655323912","13868141","0","0","0","0"
"2026-07-29T15:07:25.3556711+02:00","400.999","observation","True","Up","OK","connected","73","260","260","True","4","True","18","1655324974","13868343","0","0","0","0"
"2026-07-29T15:07:26.3699100+02:00","402.013","observation","True","Up","OK","connected","73","260","260","True","3","True","16","1655325122","13868491","0","0","0","0"
"2026-07-29T15:07:27.3745665+02:00","403.018","observation","True","Up","OK","connected","76","325","325","True","3","True","17","1655328807","13874796","0","0","0","0"
"2026-07-29T15:07:28.3824487+02:00","404.025","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655330951","13875252","0","0","0","0"
"2026-07-29T15:07:29.3885220+02:00","405.031","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655331800","13878769","0","0","0","0"
"2026-07-29T15:07:30.4091884+02:00","406.052","observation","True","Up","OK","connected","76","325","325","True","3","False",,"1655333621","13879477","0","0","0","0"
"2026-07-29T15:07:31.4150605+02:00","407.058","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655339648","13880007","0","0","0","0"
"2026-07-29T15:07:32.4193743+02:00","408.062","observation","True","Up","OK","connected","76","325","325","True","14","True","25","1655344439","13880482","0","0","0","0"
"2026-07-29T15:07:33.4213446+02:00","409.064","observation","True","Up","OK","connected","76","325","325","True","4","True","16","1655345343","13880630","0","0","0","0"
"2026-07-29T15:07:34.4302279+02:00","410.073","observation","True","Up","OK","connected","76","325","325","True","4","True","16","1655346694","13881461","0","0","0","0"
"2026-07-29T15:07:35.4385473+02:00","411.081","observation","True","Up","OK","connected","76","325","325","True","4","True","16","1655358406","13885367","0","0","0","0"
"2026-07-29T15:07:36.4436297+02:00","412.087","observation","True","Up","OK","connected","76","325","325","True","4","True","17","1655365594","13891567","0","0","0","0"
"2026-07-29T15:07:37.4475891+02:00","413.091","observation","True","Up","OK","connected","76","325","325","True","4","True","17","1655367263","13891919","0","0","0","0"
"2026-07-29T15:07:38.4540364+02:00","414.097","observation","True","Up","OK","connected","76","325","325","True","3","True","46","1655367706","13892284","0","0","0","0"
"2026-07-29T15:07:39.4604211+02:00","415.103","observation","True","Up","OK","connected","76","325","325","True","4","True","17","1655378686","13895841","0","0","0","0"
"2026-07-29T15:07:40.4685577+02:00","416.111","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655379816","13896063","0","0","0","0"
"2026-07-29T15:07:41.4758336+02:00","417.119","observation","True","Up","OK","connected","76","325","325","True","6","True","16","1655380776","13896511","0","0","0","0"
"2026-07-29T15:07:42.4870263+02:00","418.13","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655381736","13899583","0","0","0","0"
"2026-07-29T15:07:43.5062870+02:00","419.149","observation","True","Up","OK","connected","76","325","325","True","4","True","19","1655383561","13900695","0","0","0","0"
"2026-07-29T15:07:44.5110136+02:00","420.154","observation","True","Up","OK","connected","76","325","325","True","5","True","18","1655387532","13901524","0","0","0","0"
"2026-07-29T15:07:45.5181180+02:00","421.161","observation","True","Up","OK","connected","76","325","325","True","4","True","17","1655388618","13901853","0","0","0","0"
"2026-07-29T15:07:46.5265453+02:00","422.169","observation","True","Up","OK","connected","76","325","325","True","3","True","16","1655390012","13902590","0","0","0","0"
"2026-07-29T15:07:47.5282061+02:00","423.171","observation","True","Up","OK","connected","75","260","260","True","7","True","16","1655391406","13903034","0","0","0","0"
"2026-07-29T15:07:48.5489648+02:00","424.192","observation","True","Up","OK","connected","75","260","260","True","3","True","20","1655392658","13903392","0","0","0","0"
"2026-07-29T15:07:49.5550321+02:00","425.198","observation","True","Up","OK","connected","75","260","260","True","4","True","16","1655394943","13905168","0","0","0","0"
"2026-07-29T15:07:50.5584143+02:00","426.201","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1655405105","13910802","0","0","0","0"
"2026-07-29T15:07:51.5713590+02:00","427.214","observation","True","Up","OK","connected","75","260","260","True","4","True","43","1655406269","13911527","0","0","0","0"
"2026-07-29T15:07:52.5793522+02:00","428.222","observation","True","Up","OK","connected","75","260","260","True","7","True","16","1655435522","13920886","0","0","0","0"
"2026-07-29T15:07:53.5825994+02:00","429.226","observation","True","Up","OK","connected","75","260","260","True","5","True","47","1655494482","13970988","0","0","0","0"
"2026-07-29T15:07:54.5919959+02:00","430.235","observation","True","Up","OK","connected","75","260","260","True","74","True","15","1655565910","13995634","0","0","0","0"
"2026-07-29T15:07:55.6069975+02:00","431.25","observation","True","Up","OK","connected","75","260","260","True","4","True","49","1655595763","14004640","0","0","0","0"
"2026-07-29T15:07:56.6169970+02:00","432.26","observation","True","Up","OK","connected","75","260","260","True","7","True","31","1655600777","14006389","0","0","0","0"
"2026-07-29T15:07:57.6218466+02:00","433.265","observation","True","Up","OK","connected","75","260","260","True","5","True","16","1655607276","14008232","0","0","0","0"
"2026-07-29T15:07:58.6323641+02:00","434.275","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1655645395","14012994","0","0","0","0"
"2026-07-29T15:07:59.6446986+02:00","435.288","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1655687418","14131009","0","0","0","0"
"2026-07-29T15:08:00.6597003+02:00","436.303","observation","True","Up","OK","connected","75","260","260","True","6","True","16","1655697053","14137839","0","0","0","0"
"2026-07-29T15:08:01.6782636+02:00","437.321","observation","True","Up","OK","connected","75","260","260","True","3","True","17","1655715887","14138652","0","0","0","0"
"2026-07-29T15:08:02.6798123+02:00","438.323","observation","True","Up","OK","connected","75","260","260","True","4","True","16","1655717558","14139301","0","0","0","0"
"2026-07-29T15:08:03.6877105+02:00","439.331","observation","True","Up","OK","connected","75","260","260","True","4","True","15","1655718996","14141795","0","0","0","0"
"2026-07-29T15:08:04.6968949+02:00","440.34","observation","True","Up","OK","connected","75","260","260","True","2","True","15","1656010240","14146819","0","0","0","0"
"2026-07-29T15:08:05.7106508+02:00","441.354","observation","True","Up","OK","connected","75","260","260","True","4","True","27","1656016322","14148086","0","0","0","0"
"2026-07-29T15:08:06.7267752+02:00","442.37","observation","True","Up","OK","connected","75","260","260","True","2","True","16","1656017421","14148795","0","0","0","0"
"2026-07-29T15:08:07.7362404+02:00","443.379","observation","True","Up","OK","connected","75","260","260","True","20","True","46","1656019902","14152085","0","0","0","0"
"2026-07-29T15:08:08.7468059+02:00","444.39","observation","True","Up","OK","connected","75","260","260","True","8","True","46","1656020096","14152325","0","0","0","0"
"2026-07-29T15:08:09.7690065+02:00","445.412","observation","True","Up","OK","connected","75","260","260","True","3","True","19","1656021056","14152473","0","0","0","0"
"2026-07-29T15:08:10.7751375+02:00","446.418","observation","True","Up","OK","connected","75","260","260","True","5","True","15","1656022016","14152621","0","0","0","0"
"2026-07-29T15:08:11.7833949+02:00","447.426","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1656027166","14154079","0","0","0","0"
"2026-07-29T15:08:12.7891777+02:00","448.432","observation","True","Up","OK","connected","75","260","260","True","21","True","17","1656039445","14155187","0","0","0","0"
"2026-07-29T15:08:13.7981482+02:00","449.441","observation","True","Up","OK","connected","75","260","260","True","3","True","17","1656040839","14155758","0","0","0","0"
"2026-07-29T15:08:14.8049147+02:00","450.448","observation","True","Up","OK","connected","75","260","260","True","4","True","22","1656042583","14156311","0","0","0","0"
"2026-07-29T15:08:15.8092082+02:00","451.452","observation","True","Up","OK","connected","75","260","260","True","4","True","17","1656042917","14156538","0","0","0","0"
"2026-07-29T15:08:16.8305401+02:00","452.473","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1656043131","14159621","0","0","0","0"
"2026-07-29T15:08:17.8499405+02:00","453.493","observation","True","Up","OK","connected","82","325","325","True","3","False",,"1656043358","14159769","0","0","0","0"
"2026-07-29T15:08:18.8546009+02:00","454.498","observation","True","Up","OK","connected","82","325","325","True","6","True","16","1656053919","14196790","0","0","0","0"
"2026-07-29T15:08:19.8599021+02:00","455.503","observation","True","Up","OK","connected","82","325","325","True","6","True","17","1656055061","14196980","0","0","0","0"
"2026-07-29T15:08:20.8785388+02:00","456.521","observation","True","Up","OK","connected","82","325","325","True","3","True","16","1656056200","14200153","0","0","0","0"
"2026-07-29T15:08:21.8872051+02:00","457.53","observation","True","Up","OK","connected","82","325","325","True","4","True","16","1656058069","14202212","0","0","0","0"
"2026-07-29T15:08:22.8892201+02:00","458.532","observation","True","Up","OK","connected","82","325","325","True","4","True","18","1656059145","14202360","0","0","0","0"
"2026-07-29T15:08:23.9111063+02:00","459.554","observation","True","Up","OK","connected","82","325","325","True","3","True","47","1656060243","14202866","0","0","0","0"
"2026-07-29T15:08:24.9146523+02:00","460.558","observation","True","Up","OK","connected","82","325","325","True","4","True","17","1656062602","14203644","0","0","0","0"
"2026-07-29T15:08:25.9190032+02:00","461.562","observation","True","Up","OK","connected","82","325","325","True","3","True","16","1656063562","14203792","0","0","0","0"
"2026-07-29T15:08:26.9240820+02:00","462.567","observation","True","Up","OK","connected","82","325","325","True","3","True","16","1656064564","14204433","0","0","0","0"
"2026-07-29T15:08:27.9438975+02:00","463.587","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656066509","14205515","0","0","0","0"
"2026-07-29T15:08:28.9471554+02:00","464.59","observation","True","Up","OK","connected","84","325","325","True","7","True","18","1656068607","14205930","0","0","0","0"
"2026-07-29T15:08:29.9507919+02:00","465.594","observation","True","Up","OK","connected","84","325","325","True","5","True","17","1656068821","14206133","0","0","0","0"
"2026-07-29T15:08:30.9535480+02:00","466.596","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656074219","14210682","0","0","0","0"
"2026-07-29T15:08:31.9589427+02:00","467.602","observation","True","Up","OK","connected","84","325","325","True","3","True","18","1656107083","14210992","0","0","0","0"
"2026-07-29T15:08:32.9645737+02:00","468.608","observation","True","Up","OK","connected","84","325","325","True","6","True","16","1656112409","14215055","0","0","0","0"
"2026-07-29T15:08:33.9678287+02:00","469.611","observation","True","Up","OK","connected","84","325","325","True","3","True","16","1656131912","14215663","0","0","0","0"
"2026-07-29T15:08:34.9718034+02:00","470.615","observation","True","Up","OK","connected","84","325","325","True","6","True","17","1656133524","14216106","0","0","0","0"
"2026-07-29T15:08:35.9914769+02:00","471.634","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656134484","14216254","0","0","0","0"
"2026-07-29T15:08:36.9956903+02:00","472.639","observation","True","Up","OK","connected","84","325","325","True","31","True","16","1656135444","14216402","0","0","0","0"
"2026-07-29T15:08:37.9968715+02:00","473.64","observation","True","Up","OK","connected","84","325","325","True","4","True","45","1656139408","14221316","0","0","0","0"
"2026-07-29T15:08:39.0017696+02:00","474.645","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656140547","14221635","0","0","0","0"
"2026-07-29T15:08:40.0082676+02:00","475.651","observation","True","Up","OK","connected","84","325","325","True","4","True","19","1656141573","14221838","0","0","0","0"
"2026-07-29T15:08:41.0152270+02:00","476.658","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656143150","14222368","0","0","0","0"
"2026-07-29T15:08:42.0183122+02:00","477.661","observation","True","Up","OK","connected","84","325","325","True","29","True","15","1656143340","14222516","0","0","0","0"
"2026-07-29T15:08:43.0212858+02:00","478.664","observation","True","Up","OK","connected","84","325","325","True","5","True","16","1656143827","14222827","0","0","0","0"
"2026-07-29T15:08:44.0230599+02:00","479.666","observation","True","Up","OK","connected","84","325","325","True","3","True","17","1656149444","14226210","0","0","0","0"
"2026-07-29T15:08:45.0268642+02:00","480.67","observation","True","Up","OK","connected","84","325","325","True","3","True","17","1656151488","14226836","0","0","0","0"
"2026-07-29T15:08:46.0349545+02:00","481.678","observation","True","Up","OK","connected","84","325","325","True","4","True","16","1656152724","14230153","0","0","0","0"
"2026-07-29T15:08:47.0511125+02:00","482.694","observation","True","Up","OK","connected","84","325","325","True","16","True","17","1656154186","14230474","0","0","0","0"
"2026-07-29T15:08:48.0568486+02:00","483.7","observation","True","Up","OK","connected","75","260","260","True","4","True","15","1656155322","14230622","0","0","0","0"
"2026-07-29T15:08:49.0573377+02:00","484.7","observation","True","Up","OK","connected","75","260","260","True","3","True","19","1656155934","14231070","0","0","0","0"
"2026-07-29T15:08:50.0607439+02:00","485.704","observation","True","Up","OK","connected","75","260","260","True","6","True","16","1656156662","14231218","0","0","0","0"
"2026-07-29T15:08:51.0794564+02:00","486.722","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1656157692","14231445","0","0","0","0"
"2026-07-29T15:08:52.0916921+02:00","487.735","observation","True","Up","OK","connected","75","260","260","True","27","True","17","1656158884","14231684","0","0","0","0"
"2026-07-29T15:08:53.1060909+02:00","488.749","observation","True","Up","OK","connected","75","260","260","True","4","True","47","1656160511","14232066","0","0","0","0"
"2026-07-29T15:08:54.1085330+02:00","489.751","observation","True","Up","OK","connected","75","260","260","True","3","True","16","1656161688","14232858","0","0","0","0"
"2026-07-29T15:08:55.1154808+02:00","490.758","observation","True","Up","OK","connected","75","260","260","True","4","True","16","1656162627","14233384","0","0","0","0"
"2026-07-29T15:08:56.1244290+02:00","491.767","observation","True","Up","OK","connected","75","260","260","True","3","True","17","1656162775","14233532","0","0","0","0"
"2026-07-29T15:08:57.1450770+02:00","492.788","observation","True","Up","OK","connected","75","260","260","True","3","True","17","1656164317","14233929","0","0","0","0"
"2026-07-29T15:08:58.1633232+02:00","493.806","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1656165535","14234077","0","0","0","0"
"2026-07-29T15:08:59.1659932+02:00","494.809","observation","True","Up","OK","connected","92","390","390","True","4","True","15","1656166960","14237811","0","0","0","0"
"2026-07-29T15:09:00.1672606+02:00","495.81","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1656173411","14361310","0","0","0","0"
"2026-07-29T15:09:01.1737903+02:00","496.817","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1656174801","14361597","0","0","0","0"
"2026-07-29T15:09:02.1941186+02:00","497.837","observation","True","Up","OK","connected","92","390","390","True","3","True","17","1656176664","14363815","0","0","0","0"
"2026-07-29T15:09:03.2086838+02:00","498.852","observation","True","Up","OK","connected","92","390","390","True","5","True","15","1656178707","14366001","0","0","0","0"
"2026-07-29T15:09:04.2186850+02:00","499.862","observation","True","Up","OK","connected","92","390","390","True","4","True","16","1656262272","14397755","0","0","0","0"
"2026-07-29T15:09:05.2355885+02:00","500.879","observation","True","Up","OK","connected","92","390","390","True","3","True","16","1656263275","14398327","0","0","0","0"
"2026-07-29T15:09:06.2425908+02:00","501.886","observation","True","Up","OK","connected","92","390","390","True","4","True","45","1656263535","14398554","0","0","0","0"
"2026-07-29T15:09:07.2531739+02:00","502.896","observation","True","Up","OK","connected","92","390","390","True","4","True","45","1656267440","14399058","0","0","0","0"
"2026-07-29T15:09:08.2728089+02:00","503.916","observation","True","Up","OK","connected","70","195","195","True","4","True","46","1656269863","14400265","0","0","0","0"
"2026-07-29T15:09:09.2856154+02:00","504.929","observation","True","Up","OK","connected","70","195","195","True","4","True","16","1656270823","14400413","0","0","0","0"
"2026-07-29T15:09:10.3016163+02:00","505.945","observation","True","Up","OK","connected","70","195","195","True","3","True","16","1656271783","14400931","0","0","0","0"
"2026-07-29T15:09:11.3097057+02:00","506.953","observation","True","Up","OK","connected","70","195","195","True","7","True","16","1656281234","14419093","0","0","0","0"
"2026-07-29T15:09:12.3234188+02:00","507.966","observation","True","Up","OK","connected","70","195","195","True","3","True","16","1656685379","14482111","0","0","0","0"
"2026-07-29T15:09:13.3326447+02:00","508.976","observation","True","Up","OK","connected","70","195","195","True","10","False",,"1656860447","14506221","0","0","0","0"
"2026-07-29T15:09:14.3473961+02:00","509.99","observation","True","Up","OK","connected","70","195","195","True","4","True","16","1663145827","14534744","0","0","0","0"
